dex	species	form	gender	palette	atlas	runtime_strip	scale_class	height_dm	file_sha256	rgba_sha256	runtime_content_width	runtime_content_height	source_document_sha256	source_manifest_sha256	motion_profile
180	Flaaffy	00	none	normal	assets/pokemon-walksheets-549/dex-180__species-flaaffy__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-180__species-flaaffy__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		92ec2cf3153f6db810fdad632cdc2dfa43fd3380bd928bbcf0a5e4db6e161cba	6eeaa80c4dbf89074c5fd4a2d40f3950fd2541df4e68ea526b32a2e918dceb51	15	16	293b8dba2f19bd03bee6b803117d1286d07d5b5364f204c64c40bcf1648eab64	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
181	Ampharos	00	none	normal	assets/pokemon-walksheets-549/dex-181__species-ampharos__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-181__species-ampharos__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		0a96bddf5adbb45584da2413c464d5b4f4b337a1ab226d3bd8dbbd0fbb6fe837	6e858dd109aaa0f4835e0c83b3b4237d057191db88fd76f6156f13d00a0bd1dd	12	16	07b2f511684e8dbb1aca7e1e9abc54392472f1a5d37ac2e8c1e24737101175bf	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
182	Bellossom	00	none	normal	assets/pokemon-walksheets-549/dex-182__species-bellossom__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-182__species-bellossom__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3ed8e23dac67dfe006d51e57061ed20a6d71f800bf74c155efd2bd2b15b0ceb3	79bec13aba1318102864ec2beff84a5fdcb97efab5af6d47d51e0e5fd527869a	14	16	a64c6a5a57f3411d429619cca0c303c95893300f499286ee45c06e721b7d50f7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
183	Marill	00	none	normal	assets/pokemon-walksheets-549/dex-183__species-marill__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-183__species-marill__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		bb8bf95aa97530097d9dd55d28bdfac993f1d89d6159aacdac759cb72477bc5e	36013c75f9603b06c10024fbec43dcb22ed4d5908fed2c15ce18a28c033f389b	15	16	96187e36ce10b4b73950499bd1c2b2a17819c09c65fad7aa78ea7bc3a0a4f8e0	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
184	Azumarill	00	none	normal	assets/pokemon-walksheets-549/dex-184__species-azumarill__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-184__species-azumarill__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		414b15d2321c1ee84cbf0a4401613b48b1f3b1410de4849563edf2e93cd15351	c7545fc7fc41c7d299c2db95b658a95003a9d3d7ff05e1aef971c23c573b52c2	15	15	66a77df7c2407f6712a0a3056de848fe919f14484f789e30105c66d8d2b8f944	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
185	Sudowoodo	00	male	normal	assets/pokemon-walksheets-549/dex-185__species-sudowoodo__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-185__species-sudowoodo__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		e8fdd7d9c288b2e7ad22d3088daf38f7120d6b7cde3336fba7dab2758a13ea11	fa0275b3b12c2452bfba265a19b3d8c335ea794711d06063d3e97e99149cf5c0	12	13	a89c6cff683c571f07445ba31cb5fb0059ca676ddbe918786027a0d11919bf5a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
185	Sudowoodo	00	male	shiny	assets/pokemon-walksheets-549/dex-185__species-sudowoodo__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-185__species-sudowoodo__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		1eaf12a79dd88d736b3dc84ef93a9185359401ebb365e39c48c9dd65b69f97e3	e7bf924420e3778bad52fd2997478488bf332444992437fa6206207e4b25832e	12	13	177c046ec854d8bca89a2101921988fd131396b419e9754325c7fef045017e44	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
186	Politoed	00	male	normal	assets/pokemon-walksheets-549/dex-186__species-politoed__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-186__species-politoed__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b1c5b92b73630d09336a40447f4aa9a45d8ab33c271ee1989f9008a6e0ce9478	0dbefdfecdf24e50a9258a59571a2822263b845c74ac60e6a7d16006de9922bb	15	16	af8534c52498f6eb84c9b359c6ed197512608313f387be0d2caf1222cc52048c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
186	Politoed	00	male	shiny	assets/pokemon-walksheets-549/dex-186__species-politoed__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-186__species-politoed__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		6ec713e6c600e22eeb9e2f2d0acaf635edcef0c70f669f7b47a432ee84da0e83	637040edcbcf677dfbc4c2088ea0c51ca676a4bb8228047335607dd0b201d801	15	16	b75e3a659b830fd0520ec12082fcc908b2d18256efe678ecebca942135d98cf8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
187	Hoppip	00	none	normal	assets/pokemon-walksheets-549/dex-187__species-hoppip__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-187__species-hoppip__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		2df64b3f16ca7d284776046c86fb88a0f9f18352989da5fb2275dbc861d338e8	7d271706a3666a8464b76edb9d18aa5a11b52f0b89d58798b33be346341df2d0	15	16	d749e7ef423a660306b121139a124c984bffb0817a9929893b0aef356c0bb20f	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
188	Skiploom	00	none	normal	assets/pokemon-walksheets-549/dex-188__species-skiploom__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-188__species-skiploom__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		fcafa424d56dbda98a14b9834fae4e019973580049b201f58f8e7bac256bfc49	ee03b98dab71b9aaa2cac63b60c04ec01ae6bb779bfce01d5d58f4573ffb9608	15	14	3d8f2dc5a9079b46814c32edd9b8cee350696c36d5bdb5a4dfd306b18cc7e361	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
189	Jumpluff	00	none	normal	assets/pokemon-walksheets-549/dex-189__species-jumpluff__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-189__species-jumpluff__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		1abeb8bae9886d4e31b8dbf4b6802ef665f53e5d416254aa0c170f219f67c0f2	40f43aff3a91d7a4f54cab3f2dee61ea191809f2c74e5bf2679515cf0a5cf88b	15	16	501e85ae98240887b7555b162fd0a14503937ba64b42ad9218e71e2e1eaa5a07	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
190	Aipom	00	male	normal	assets/pokemon-walksheets-549/dex-190__species-aipom__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-190__species-aipom__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		8b7f75317aa3a1a08ba08ee3f2ed482bb64bb10042141a31e352571a9fa181dc	614779ed5feda5217b05b18dad3c12d3c1a637aea345e16dc91a119336aa212b	15	16	8168d19a40ee704aeb989569af2ac63ee21b1286cb5a794d533dd0dfcc3c8600	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
190	Aipom	00	male	shiny	assets/pokemon-walksheets-549/dex-190__species-aipom__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-190__species-aipom__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		e523a6f64a077b13fcd4965e8d0fe5006f418237522f0bbfe9ef1b9a31c13c06	d1f559791aeb731066f19c12f2116858fe36644f755b97a7b7abfa88fa9114df	15	16	7e4cea7025dcf0088da251b8e4a9caff53ba3a7a01633a2d636cd9d7a4e03406	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
191	Sunkern	00	none	normal	assets/pokemon-walksheets-549/dex-191__species-sunkern__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-191__species-sunkern__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		2843f67ee53d2a88376bc69f80dcc16980d378bac4ff3b1c66218bfae778905a	3e2e117dca2208733581acbccf349e130fe9f2d21e8393a932a3662196d6999d	13	16	11fca4752d44965826a564537b40b20b0c295338b730ca5adf5ff74ea95389ac	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
192	Sunflora	00	none	normal	assets/pokemon-walksheets-549/dex-192__species-sunflora__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-192__species-sunflora__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		282f15dc48b788378c3b9695292cb2acbd042c05ffe02764eea7a4305035ef45	a28e7dd8bf3743ea5d82af85d58ad8bd03d4417a3ea13141d27d17ac6edd4445	15	16	0dccac23b866ac35d280a35da9c0e6f519bbb46afeeba92e37d3bb61a17698f6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
193	Yanma	00	none	normal	assets/pokemon-walksheets-549/dex-193__species-yanma__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-193__species-yanma__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ad5fbd9acd2946ab737dcc7c4e7a38a935f72ea18508b83a444044feb8a1cfe3	754a3c6287cfc92ba03b5fe53c463416f7f1a23d95515dac712be6a27d3346e1	15	14	cba4138ea8de826bfc0cf162b93496c28707227e414d31d2036eaaa2d8ce588f	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
194	Wooper	00	male	normal	assets/pokemon-walksheets-549/dex-194__species-wooper__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-194__species-wooper__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		dc27e7685d372df7039f9f1656b5e713bf18cbdc415f2dd16f3d00f97db30ec9	de764d3b77532c38bc86a54302227ca138bc28df4a37824d785f3cf96a247c3c	15	16	f3a7414b2e2f3388eb05d43e16b9cb63b0c3dc3f710cb46ad136224da66af6c7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
194	Wooper	00	male	shiny	assets/pokemon-walksheets-549/dex-194__species-wooper__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-194__species-wooper__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		8cacb1aa40096e651830d3f4fce94c6840fa4f1eeafaf30cb168c8d0412ae491	4efa5819e117b3ecffb56bfa2b00ac66820bcb015424a105cfc71f59920c73dc	15	16	03972acc8232f6ef5bc71ff10e123234ef7126b74634ee510bec4d281ee45c6b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
195	Quagsire	00	male	normal	assets/pokemon-walksheets-549/dex-195__species-quagsire__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-195__species-quagsire__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		7f3050e978de1aab4e9d25c3b67b6535b39129982367d5be0d8ab5e20a1ca173	95e461c83a7af5852b9a6cf0247ac2b9841e73ffa94ebe1a7aa50a0e7a491c27	15	16	3af08633f2dae5f4643cc2d9a77fe50372a09f836a79afad778b350fb4cf8616	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
195	Quagsire	00	male	shiny	assets/pokemon-walksheets-549/dex-195__species-quagsire__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-195__species-quagsire__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		b871fd3023509b6da8217ab74a640edb338c36775b1979cf3d264f2b6a648552	8d6ed035e84f16bfecfd8186ffea8dcd0dad5c526ac09366fb9518878ace7f54	15	16	86ac34668ef8d6dcff95965f93e8ba20bfab5ef7aeeff3c7a75876abf4d6e8e8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
196	Espeon	00	none	normal	assets/pokemon-walksheets-549/dex-196__species-espeon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-196__species-espeon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		5455e91cc66d3345600ead725d9c80f6522f8a39014a05936b6c2c15f7b9f933	79409d260cf855f47c8ab3683ba21df3bc58113f96ab06e1742a4a06f283c59c	14	16	a9b08c32dacdf266335e315c372bae87914bdba6443859e3b04da1b9a47f5bc7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
196	Espeon	00	none	shiny	assets/pokemon-walksheets-549/dex-196__species-espeon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-196__species-espeon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		786fa50e0938e2ef99b5b0497c17c250067ab9ae4ce8790461109d138114be13	88b5f31bf0c6789d9f528ead9a0802b502dec05208de2c2abbab301af49d292d	14	16	1b0c784ed336231d099cccd93418ff166a28532890c058c018511d2d5cf1a44d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
197	Umbreon	00	none	normal	assets/pokemon-walksheets-549/dex-197__species-umbreon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-197__species-umbreon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		bdc2353806449693fe30430744fd6eb6de1c2da0f905f65327fa69996003d1a0	9ef78a027e5f8c6d496485255523d616eecbfd5df9f842a9803c2e2cd8c4f4af	15	16	cc596d5c8600e3998320d29941194612f3445b74fe1bd3cfcebb199f2790b36b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
198	Murkrow	00	male	normal	assets/pokemon-walksheets-549/dex-198__species-murkrow__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-198__species-murkrow__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		288052f42080dcbf468283a9f59ace4f6fdadd3ad2b82f8d26c96382423659d9	d0ca7e4ae51b5abb2ea45443c194b1c522265a898d330b2000b9b38f87e65c69	15	12	3024194e660aa2ff18bf0140254811d29e79e2512056536d1e4b986150d6af11	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
198	Murkrow	00	male	shiny	assets/pokemon-walksheets-549/dex-198__species-murkrow__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-198__species-murkrow__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		53a075f52948e924cd1d3c58c10d5d0a09a5ceba96cd63891353de70160f4501	4cbb46382e69bbf831194370969dc9b155ed5c29d4119c8620e0531fd2048f1d	15	12	9f04a7fa3a358b6d702cac27a7b278ebc62fbcec6ca153c1a6752370e3f883d9	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
199	Slowking	00	none	normal	assets/pokemon-walksheets-549/dex-199__species-slowking__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-199__species-slowking__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ec44e9901361cea4caf1e71af42766f5fea91ea35f6e54d5ea37b953eb4557a9	b9d93d2dd88ade1b015c2f558ac0655649968a4eb0bbee530e6252901927a394	13	16	8d861eef14d31b6dce1ff0a5e92b460b4b2580f25bfb304d4541d9dc12aa29d6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
200	Misdreavus	00	none	normal	assets/pokemon-walksheets-549/dex-200__species-misdreavus__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-200__species-misdreavus__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		d0f7cdbdbd8be013bae1dc97f4b0d79db10f56f93a587073880265b4270ad930	e534ded00a1393d98dd5f90c5b09609becb8138976cfc3847896e1d533d1b4ee	15	14	e8349fd8b18aeebe71c6391fc5c7d285a40c3aad5d3740761c9cf9f71776e2cd	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
201	Unown	11	none	normal	assets/pokemon-walksheets-549/dex-201__species-unown__form-11__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-201__species-unown__form-11__gender-none__palette-normal__walk-3x4.png	pokemon_medium		cae272c238a9c2251bc3ab6b904d145bde8665f8ae75a5d237cb2846b111f2b4	7a54f85bfb7661054aec731219eecdef9842e0a8c07d69a24949fec6151dca2e	9	16	c66913d003f10c7787a0cb784f6831fc95f7051b70c7fce62bf383d1e658001f	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
202	Wobbuffet	00	male	normal	assets/pokemon-walksheets-549/dex-202__species-wobbuffet__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-202__species-wobbuffet__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		92d0f63f95694b4208815fb2d249ffd1361fcfd98eb78ddc14985a61847cf855	85fe30fc9bb0e005746935c685b699b4e34668d1067c59a0caac598682c2034b	13	16	da698cedb7dde7e0f38d6620a6d326267afaaf707c82e151cbe1e6613ee6471d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	amorphous-ground-sway-v1
202	Wobbuffet	00	male	shiny	assets/pokemon-walksheets-549/dex-202__species-wobbuffet__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-202__species-wobbuffet__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		e7d3bc5dd3436846a868d94a49d4671d846ba0bf646979612d75abcd996b9578	0fcc79e5986e46c1517c69a8604b6f56823c1bc7c0688ce3f02874f58ed4b6ab	13	16	543e0d8f12c01cf4997bc36a05da5832c57772bc613067d7d79b432c8f9330fe	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	amorphous-ground-sway-v1
203	Girafarig	00	male	normal	assets/pokemon-walksheets-549/dex-203__species-girafarig__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-203__species-girafarig__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c2809a44eb26dfc8f80285f2988d59d3db0c44c423642740d9630524cfac0f5f	7160cb296e995419d2a1f77581291d528146d13cbeeef095879ce04bb0ecca3a	15	16	939899851f84a20a59d11c6c14d3ed1d29bf98605fdfa06d9c42cb162a9378d2	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
203	Girafarig	00	male	shiny	assets/pokemon-walksheets-549/dex-203__species-girafarig__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-203__species-girafarig__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		b0703ac981a7ff93e1ac319ef24e0ef3e9601b8b4d43ec7f9e547cae278508bc	8d861adae7719ff7fbe4066d49b0b9da6eb0f2e2c90cd01f475378811df6ad7d	15	16	de813f0def265635ed0639905120d48287250caf1eb5de966272e456ef3fe401	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
204	Pineco	00	none	normal	assets/pokemon-walksheets-549/dex-204__species-pineco__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-204__species-pineco__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c76fb17a086af38f0e2bf4eec8d64ae199cad962f2c85039f13f65872baa27d4	3c78ed8b176fb9bc1115b3b98ef8fef9c4fa22400498d88dda972b62b150875d	15	16	56e36ae5c91e03e23e9ec3bc9e4c3ce8e5ad4f910dcfe03f0a2c8c3bd4c36575	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	rooted-or-cocoon-sway-v1
205	Forretress	00	none	normal	assets/pokemon-walksheets-549/dex-205__species-forretress__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-205__species-forretress__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		154759af5b9563822666e7f898d4f5a0fe412759a4dd1048b1be9b75c9f01bba	dc7e00704767ba0e7b5526c54cd23154a3a43b66ec72608916e2f4476fddad42	15	15	da04f2902396f1f80a1e7226180954e678544298c6a49a8f3f19f9ad5232eb12	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	rooted-or-cocoon-sway-v1
206	Dunsparce	00	none	normal	assets/pokemon-walksheets-549/dex-206__species-dunsparce__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-206__species-dunsparce__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		aa74666c7f0c9140f713d8a9d5bf8576624888dc668acb29241f31e1f7462170	fc933636070a896dd6350f64a2a8cfd44b7d6de17b8c5e9645dbb1a97b16514e	15	9	d2de1d32d5474bbd747e09181af9ff9b96882b88a1a9e6ff55493e7e3e1676b7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
207	Gligar	00	male	normal	assets/pokemon-walksheets-549/dex-207__species-gligar__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-207__species-gligar__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		7b4254a37bbfb443a99bb0c8d9fd63c7dbb0f6f9cb9f4ab9a63db806d0550abe	655d9c9e3cc67267a84a8da051443fbef4e1e8afa34052e75d810d3f96afe8f8	15	16	d418982ffef72d535f508365e7247b818d78febb582b0035ad5b2237a8530aed	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
207	Gligar	00	male	shiny	assets/pokemon-walksheets-549/dex-207__species-gligar__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-207__species-gligar__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		2194ceaf7a361b53dd42b4c4097732f569e65a0661ab44f94a99683d30f1f1f1	a82b3fc7ff5eb3d89c0ae6768f1a6450c44316f7c66354445998e6e6d76f647b	15	16	e7186f49299c087ea36337bc5a9f70ffd447c93a9ccddfca1b900b155ebfd7fa	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
208	Steelix	00	male	normal	assets/pokemon-walksheets-549/dex-208__species-steelix__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-208__species-steelix__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		d5ee81c46870652e0ef7887a7f416d9bffb9522cbf76c7ea396de3b5f375861b	238d34382656eb5fed8fc98f7719a8b2b6c56de59d31ed227d24a4002b997b86	15	15	38ab0c7f21c9b806673b211e00ac34072d734419d449f4a73ea6c78ad0ecb988	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
